,name_brewery,name_location,social_twitterUrl,social_facebookUrl,social_instagramUrl,social_untappdId,lat,lng,street,city,state,country,tag_dogFriendly,tag_familyFriendly,tag_foodService,tag_foodTrucks,tag_growlerFills,tag_over21
293,Green Flash Brewing Co.,SD Tap Room ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7983069,-117.2467138,1269 Garnet Ave,San Diego ,California,US,False,False,False,False,False,False
294,Green Flash Brewing Co.,Tom Ham’s Lighthouse,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7241604,-117.2130387, 2150 Harbor Island Dr,San Diego ,California,US,False,False,False,False,False,False
295,Green Flash Brewing Co.,Prohibition Lounge ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7110804,-117.1602925,548 5th Ave,San Diego,California,US,False,False,False,False,False,False
296,Green Flash Brewing Co.,Coin Op ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.74903270000001,-117.1303769,3926 30th Street,San Diego ,California,US,False,False,False,False,False,False
297,Green Flash Brewing Co.,Neighborhood,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7123928,-117.157611,777 G Street, San Diego ,California,US,False,False,False,False,False,False
298,Green Flash Brewing Co.,OB Noodle House ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7513321,-117.2448288, 2218 Cable St,San Diego ,California,US,False,False,False,False,False,False
299,Green Flash Brewing Co.,Waypoint Public ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7471787,-117.1303817,3794 30th St,San Diego ,California,US,False,False,False,False,False,False
300,Green Flash Brewing Co.,Ould Sod ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7631726,-117.1212179,3373 Adams Ave ,San Diego ,California,US,False,False,False,False,False,False
301,Green Flash Brewing Co.,The Joint ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7460576,-117.2493742,4902 Newport Ave,San Diego ,California,US,False,False,False,False,False,False
302,Green Flash Brewing Co.,Petco Park at the Park,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.707052,-117.1554484,100 Park Blvd ,San Diego ,California,US,False,False,False,False,False,False
303,Green Flash Brewing Co.,San Diego Flagship Cruises,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7151808,-117.1733382," 990 North Harbor Drive,",San Diego ,California,US,False,False,False,False,False,False
304,Green Flash Brewing Co.,San Diego Flagship Cruises,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7151808,-117.1733382,990 North Harbor Drive,San Diego,California,US,False,False,False,False,False,False
305,Green Flash Brewing Co.,La Mesa Oktoberfest,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.7657538,-117.0165934,8401 La Mesa Blvd,La Mesa,California,US,False,False,False,False,False,False
306,Green Flash Brewing Co.,Best Pizza & Brew Cardiff ,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,33.020641,-117.282061,102 Aberdeen Dr,Cradiff ,California,US,False,False,False,False,False,False
307,Green Flash Brewing Co.,Lafayette Hotel,https://twitter.com/greenflashbeer,https://www.facebook.com/GreenFlashBrew,http://instagram.com/greenflashbeer,609,32.754849,-117.140722,2223 El Cajon Blvd,San Diego ,California,US,False,False,False,False,False,False
308,Half Door Brewing Co.,Half Door Brewing Co.,https://twitter.com/HalfDoorBrewing,https://www.facebook.com/HalfDoorBrewingCo,https://www.instagram.com/halfdoorbrewingco/,182395,32.7102641,-117.1562711,903 Island Ave.,San Diego,California,US,True,True,True,False,True,False
309,Knotty Brewing,Knotty Brewing Co.,https://twitter.com/knottybrewing,https://www.facebook.com/knottybrewingco/,https://www.instagram.com/knottybrewing/,276993,32.7117775,-117.1568517,842 Market Street,San Diego,California,US,True,False,False,False,True,True
310,Modern Times Beer,Modern Times North Park Flavordome,https://twitter.com/ModernTimesBeer,https://www.facebook.com/ModernTimesIsYourFriend,http://instagram.com/moderntimesbeer,68356,32.7414894,-117.1299222,3000 Upas Street,San Diego,California,US,False,False,False,False,True,False
311,Modern Times Beer,Modern Times Lomaland Fermentorium,https://twitter.com/ModernTimesBeer,https://www.facebook.com/ModernTimesIsYourFriend,http://instagram.com/moderntimesbeer,68356,32.7542044,-117.2061981,3725 Greenwood Street,San Diego,California,US,False,False,False,True,True,False
312,Modern Times Beer,Waterfront Park ,https://twitter.com/ModernTimesBeer,https://www.facebook.com/ModernTimesIsYourFriend,http://instagram.com/moderntimesbeer,68356,32.721426,-117.171756,1600 Pacific Hwy,San Diego,California,US,False,False,False,False,False,False
313,Modern Times Beer,Modern Times Far West Lounge,https://twitter.com/ModernTimesBeer,https://www.facebook.com/ModernTimesIsYourFriend,http://instagram.com/moderntimesbeer,68356,33.046428,-117.294167,470 S. Coast Hwy 101,Encinitas,California,US,False,True,True,False,True,False
314,Hillcrest Brewing Company,Hillcrest Brewing Company,https://twitter.com/queensofbeer,https://www.facebook.com/HillcrestBrewingCompany,http://instagram.com/mosuniverse,29865,32.749106,-117.1499114,1458 University Avenue,San Diego,California,US,True,True,True,False,False,False
315,Arcana Brewing Company,Arcana Brewing Company,https://twitter.com/ArcanaBrewing,https://www.facebook.com/ArcanaBrewing,http://instagram.com/arcanabrewing,30892,33.140246,-117.27387,5621 Palmer Way,Carlsbad,California,US,True,False,False,True,True,True
316,Nickel Beer Co.,Nickel Beer Company Tasting Room,https://twitter.com/nickelbeerco,https://www.facebook.com/NickelBeerCompany,,94186,33.0764718,-116.5905982,1485 Hollow Glen Road,Julian,California,US,True,True,False,False,True,False
317,32 North Brewing Co.,32 North Taproom,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.8826783,-117.1648175,8655 Production Ave. Suite A,San Diego,California,US,True,True,False,True,True,False
318,32 North Brewing Co.,Sidecar Bar,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.7719297,-117.202362,1310 Morena Blvd,San Diego,California,US,False,False,False,False,False,False
319,32 North Brewing Co.,The Ugly Dog Pub,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.7643823,-117.0621572,6344 El Cajon Blvd,San Diego,California,US,False,False,False,False,False,False
320,32 North Brewing Co.,"Underbelly, North Park ",https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.7414894,-117.1299222,3000 Upas St,San Diego,California,US,False,False,False,False,False,False
321,32 North Brewing Co.,Common Theory Public House,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.8293895,-117.1528252,4805 Convoy St.,San Diego,California,US,False,False,False,False,False,False
322,32 North Brewing Co.,Sanctum Ale House,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.5950433,-117.0768898,2638 Main St ste m,Chula Vista,California,US,False,False,False,False,False,False
323,32 North Brewing Co.,52 East Neighborhood Eatery,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.8377028,-116.9880935,9621 Mission Gorge Rd #101,Santee,California,US,False,False,False,False,False,False
324,32 North Brewing Co.,"Craft Kitchen, La Mesa",https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.756153,-117.0140988,4253 Palm Ave,La Mesa,California,US,False,False,False,False,False,False
325,32 North Brewing Co.,Leroy's Kitchen + Lounge ,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.6852551,-117.1796196,1015 Orange Ave. ,Coronado,California,US,False,False,False,False,False,False
326,32 North Brewing Co.,Carnita's Snack Shack,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.7163485,-117.1733019,1004 N Harbor Drive,San Diego,California,US,False,False,False,False,False,False
327,32 North Brewing Co.,Carnita's Snack Shack,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.7163485,-117.1733019,1004 N Harbor Drive,San Diego,California,US,False,False,False,False,False,False
328,32 North Brewing Co.,Lafayette Hotel ,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.754849,-117.140722,2223 El Cajon Blvd,San Diego,California,US,False,False,False,False,False,False
329,32 North Brewing Co.,Barrel Republic,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.7982969,-117.2467896,1261 Garnet Ave.,San Diego,California,US,False,False,False,False,False,False
330,32 North Brewing Co.,Urbn Pizza,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.7482123,-117.1273485,3085 University Ave ,San Diego ,California,US,False,False,False,False,False,False
331,32 North Brewing Co.,San Diego Zoo ,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.735614,-117.14908,2920 Zoo Dr,San Diego,California,US,False,False,False,False,False,False
332,32 North Brewing Co.,OB Noodle House & Sake Bar,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.75130560000001,-117.2448077,2218 Cable St. ,San Diego ,California,US,False,False,False,False,False,False
333,32 North Brewing Co.,West Coast Smoke & Tap House,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,32.7910643,-117.021502,6126 Lake Murray Blvd.,La Mesa,California,US,False,False,False,False,False,False
334,32 North Brewing Co.,URBN Pizza,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,33.20194,-117.242173,203 Main St.,Vista,California,US,False,False,False,False,False,False
335,32 North Brewing Co.,URBN Pizza,https://twitter.com/32northbrew,https://www.facebook.com/32NorthBrew,https://www.instagram.com/32northbrew/,148865,33.20194,-117.242173,203 Main St.,Vista,California,US,False,False,False,False,False,False
336,Mission Brewery,Mission Brewery,https://twitter.com/missionbrewery,https://www.facebook.com/MissionBrewery,https://www.instagram.com/missionbrewery/,2228,32.7071477,-117.1515916,1441 L Street,San Diego,California,US,True,True,False,True,True,False
337,Mission Brewery,The Cellar and Loft at Mission Brewery,https://twitter.com/missionbrewery,https://www.facebook.com/MissionBrewery,https://www.instagram.com/missionbrewery/,2228,32.7071477,-117.1515916,1441 L street,San Diego,California,US,False,False,False,False,False,False
338,Mission Brewery,Searsucker,https://twitter.com/missionbrewery,https://www.facebook.com/MissionBrewery,https://www.instagram.com/missionbrewery/,2228,32.7117232,-117.1598845,611 Fifth Avenue,San Diego,California,US,False,False,False,False,False,False
339,SouthNorte Beer Co.,SouthNorte Beer Co.,https://twitter.com/southnorte,https://www.facebook.com/Southnorte/,https://www.instagram.com/southnorte/,362490,32.77186410000001,-117.2045482,1205 Knoxville St.,San Diego,California,US,True,True,True,False,True,False
340,SouthNorte Beer Co.,Coronado Brewing Tasting Room - Bay Park,https://twitter.com/southnorte,https://www.facebook.com/Southnorte/,https://www.instagram.com/southnorte/,362490,32.7718721,-117.2045788,1205 Knoxville Street,San Diego,California,US,False,False,False,False,False,False
341,Ebullition Brew Works,Ebullition Brew Works,https://twitter.com/ebullitionbrew/,https://www.facebook.com/EbullitionBrew/,https://www.instagram.com/ebullitionbrew/,339621,33.1537466,-117.2241416,"2449 Cades Way, Suite D",Vista,California,US,True,True,False,True,True,False
342,Automatic Brewing Co.,Automatic Brewing Co.,https://twitter.com/AutomaticBrewCo,https://www.facebook.com/AutomaticBrewingCo-114145628625452,https://www.instagram.com/automaticbrewingco/,1556,32.763498,-117.1203007,3416 Adams Ave,San Diego,California,US,False,True,True,False,True,False
343,Automatic Brewing Co.,Tiger!Tiger! Tavern,https://twitter.com/AutomaticBrewCo,https://www.facebook.com/AutomaticBrewingCo-114145628625452,https://www.instagram.com/automaticbrewingco/,1556,32.7549636,-117.1295545,3025 El Cajon Blvd,San Diego,California,US,False,True,True,False,True,False
344,Burning Beard Brewing,Burning Beard Tasting Room,https://twitter.com/beard_aflame,https://www.facebook.com/BurningBeardBrewing,https://www.instagram.com/burning.beard.brewing/,255519,32.8117415,-116.9724106,785 Vernon Way,El Cajon,California,US,False,True,False,True,True,False
345,Fall Brewing Company,Fall Brewing Company,https://twitter.com/fallbrewing/,https://www.facebook.com/fallbrewing/,https://www.instagram.com/fallbrewingcompany/,169664,32.7600187,-117.1305426,4542 30th St,San Diego,California,US,True,True,False,True,True,False
346,Savagewood Brewing,Savagewood Brewing,https://twitter.com/SavagewoodBeer,https://www.facebook.com/savagewoodbrewing/,https://www.instagram.com/savagewoodbrewing/,351863,32.9132595,-117.1127791,"9879 Hibert St, Suite F",San Diego,California,US,True,True,False,True,True,False
347,Waypoint Public,Waypoint Public,https://twitter.com/waypointpublic,https://www.facebook.com/WaypointPublic,https://www.instagram.com/WaypointPublic/,,32.7471787,-117.1303817,3794 30th St,San Diego,California,US,False,False,False,False,False,False
348,Waypoint Public,Waypoint Public Del Sur,https://twitter.com/waypointpublic,https://www.facebook.com/WaypointPublic,https://www.instagram.com/WaypointPublic/,,33.0127144,-117.1469526,16480 Paseo Del Sur,San Diego,California,US,False,False,False,False,False,False
349,Eureka Restaurant Group,Eureka! La Jolla,,test,,,32.8698342,-117.2121254,4353 La Jolla Village Dr ,San Diego,California,US,False,True,True,False,False,False
350,Eureka Restaurant Group,Eureka! SDSU,,test,,,32.7718918,-117.0703298,5140 College Ave,San Diego,California,US,False,True,True,False,False,False
351,Park & Rec,Park & Rec University Heights,https://twitter.com/ParkandRecSD,https://www.facebook.com/Park-Rec-534361273368354/,https://www.instagram.com/parkandrecsd/,,32.7613457,-117.146404,4612 Park Boulevard,San Diego,California,US,False,False,True,False,False,False
352,Barrel Republic,"Barrel Republic, Oceanside",https://twitter.com/BarrelRepublic,https://www.facebook.com/BarrelRepublic/,https://www.instagram.com/barrelrepublic/,,33.1962744,-117.3801831,215 N Coast Hwy,Oceanside,California,US,False,True,True,False,False,False
353,Barrel Republic,"Barrel Republic, Pacific Beach",https://twitter.com/BarrelRepublic,https://www.facebook.com/BarrelRepublic/,https://www.instagram.com/barrelrepublic/,,32.7982969,-117.2467896,1261 Garnet Ave,San Diego,California,US,False,True,False,False,False,False
354,Bay Park Fish Co.,Bay Park Fish Co. Ashton St,,https://www.facebook.com/bayparkfishco,https://www.instagram.com/bayparkfishco/,,32.7814537,-117.2066345,4121 Ashton St,San Diego,California,US,False,True,True,False,False,False
355,Churchill's Pub & Grille,Churchill's Pub & Grill San Marcos,https://twitter.com/churchills,https://www.facebook.com/ChurchillsPubandGrille?fref=ts,,,33.1353458,-117.1846737,887 W San Marcos Blvd,San Marcos,California,US,True,True,True,False,False,False
356,Common Theory Public House,Common Theory Public House Convoy,https://twitter.com/CommonTheorySD,https://www.facebook.com/commontheorySD?fref=ts,https://www.instagram.com/commontheory/,,32.8293895,-117.1528252,4805 Convoy St,San Diego,California,US,True,True,True,False,False,False
357,Crab Hut Restaurant,"Crab Hut, Downtown",https://twitter.com/crabhut,https://www.facebook.com/crabhut,https://www.instagram.com/crabhut,,32.7158873,-117.1598845,1007 5th Ave #101, San Diego,California,US,False,True,True,False,False,False
358,BattleMage Brewing,BattleMage Brewing Company,https://twitter.com/BattleMageBeer,https://www.facebook.com/Battlemagebrewing/,https://www.instagram.com/battlemage_brewing/,339000,33.14042209999999,-117.227523,2870 Scott Street,Vista,California,US,True,True,False,True,True,False
359,Border X Brewing,Border X Brewing,https://twitter.com/BorderXBrewing,https://www.facebook.com/borderxbrewinglogan/,https://www.instagram.com/borderxbrewing/,91549,32.6980984,-117.1397799,2181 Logan Ave,San Diego,California,US,True,True,True,False,True,False
360,Border X Brewing,Barrio Logan,https://twitter.com/BorderXBrewing,https://www.facebook.com/borderxbrewinglogan/,https://www.instagram.com/borderxbrewing/,91549,32.7021405,-117.1477531,1745 National Ave,San Diego,California,US,False,False,False,False,False,False
361,Hamilton's Tavern,Hamilton's Tavern SD,https://twitter.com/hamiltonstavern,https://www.facebook.com/hamiltonstavernsd/,https://www.instagram.com/hamiltonstavern/?hl=en,,32.7217788,-117.1299946,1521 30th st,San Diego,California,US,False,True,True,False,False,False
362,Inland Tavern,Inland Tavern San Marcos,https://twitter.com/InlandTavern,https://www.facebook.com/inlandtavern/,https://www.instagram.com/inlandtavern/,,33.1337241,-117.1883723,1001 W. San Marcos Blvd. #195 ,San Marcos,California,US,True,True,True,False,False,False
363,La Costa Wine Co.,La Costa Wine Co.,,https://www.facebook.com/LaCostaWine/,,,33.082254,-117.266449,7750 El Camino Real Suite MB,La Costa,California,US,False,False,True,False,False,False
364,Hooleys Irish Pub and Grill,Hooleys Irish Pub and Grill,https://twitter.com/HooleysIrishPub,https://www.facebook.com/HooleysRancho?fref=ts,,,32.77776619999999,-117.0094676,5500 Grossmont Center Dr,La Mesa,California,US,True,True,True,False,False,False
365,Hooleys Irish Pub and Grill,Hooleys Irish Pub and Grill,https://twitter.com/HooleysIrishPub,https://www.facebook.com/HooleysRancho?fref=ts,,,32.7368858,-116.9403434,2955 Jamacha Rd,El Cajon,California,US,True,True,True,False,False,False
366,Live Wire,Live Wire,https://twitter.com/livewirebar?lang=en,https://www.facebook.com/livewirebar/,https://www.instagram.com/livewirebar/?hl=en,,32.7549547,-117.1423715,2103 El Cajon Blvd,San Diego,California,US,True,False,False,False,False,False
367,Oggi's Sports Brewhouse Pizza,"Oggi's Sports Brewhouse Pizza, Del Mar",https://twitter.com/Oggis,https://www.facebook.com/delmaroggis/,https://www.instagram.com/oggispizza/,,32.9542964,-117.2295117,12840 Carmel Country Rd,San Diego,California,US,False,True,True,False,True,False
368,Oggi's Sports Brewhouse Pizza,"N/A - Oggi's Sports Brewhouse Pizza, East Lake",https://twitter.com/Oggis,https://www.facebook.com/delmaroggis/,https://www.instagram.com/oggispizza/,,32.6213074,-116.9616645,2130 Birch Rd Suite 104,Chula Vista,California,US,False,True,True,False,True,False
369,Oggi's Sports Brewhouse Pizza,"Oggi's Sports Brewhouse Pizza, Encinitas",https://twitter.com/Oggis,https://www.facebook.com/delmaroggis/,https://www.instagram.com/oggispizza/,,33.0478371,-117.2854763,305 Encinitas Blvd,Encinitas,California,US,False,True,True,False,True,False
370,Oggi's Sports Brewhouse Pizza,"Oggi's Sports Brewhouse Pizza, Mission Valley",https://twitter.com/Oggis,https://www.facebook.com/delmaroggis/,https://www.instagram.com/oggispizza/,,32.7798411,-117.1292787,"2245 Fenton Parkway, Ste. 101",San Diego,California,US,False,True,True,False,True,False
371,Oggi's Sports Brewhouse Pizza,"Oggi's Sports Brewhouse Pizza, Santee",https://twitter.com/Oggis,https://www.facebook.com/delmaroggis/,https://www.instagram.com/oggispizza/,,32.8409311,-116.9815307,"9828 Mission Gorge Rd, Ste. A",Santee,California,US,False,True,True,False,True,False
372,Oggi's Sports Brewhouse Pizza,"Oggi's Sports Brewhouse Pizza, Vista",https://twitter.com/Oggis,https://www.facebook.com/delmaroggis/,https://www.instagram.com/oggispizza/,,33.1892685,-117.2541759,425 S. Melrose Dr,Vista,California,US,False,True,True,False,True,False
373,Oggi's Sports Brewhouse Pizza,"Oggi's Sports Brewhouse Pizza, Point Loma/Liberty Station",https://twitter.com/Oggis,https://www.facebook.com/delmaroggis/,https://www.instagram.com/oggispizza/,,32.7287337,-117.2174073,2562 Laning Road,San Diego,California,US,False,True,True,False,True,False
374,Panama 66,Panama 66,https://twitter.com/panama66sdma?lang=en,https://www.facebook.com/pages/Panama-66/1775545722692075,https://www.instagram.com/panama66sdma/,,32.732119,-117.1504179,1450 El Prado ,San Diego,California,US,True,True,True,False,False,False
375,Phileas Foggs Bar & Restaurant,Phileas Foggs Bar & Restaurant,https://twitter.com/PhileasFoggs,https://www.facebook.com/PhileasFoggsPub/,,,32.9451648,-117.0848785,11385 Poway Rd,San diego,California,US,True,True,True,False,False,False
376,Priority Public House,Priority Public House,https://twitter.com/prioritypublic,https://www.facebook.com/PriorityPublicHouse?fref=ts,https://www.instagram.com/prioritypublichouse/,,33.0595797,-117.3004236,576 North Coast Highway 101,Encinitas,California,US,True,True,True,False,False,False
377,Regents Pizzeria,Regents Pizzeria,https://twitter.com/RegentsPizza,https://www.facebook.com/RegentsPizzeria/,https://www.instagram.com/regentspizzeria/?hl=en,,32.8732735,-117.2175596,4150 Regents Park Row Suita 100,La Jolla,California,US,False,False,False,False,False,False
378,Riverwalk Golf Club,Riverwalk Golf Club,https://twitter.com/riverwalk_gc,https://www.facebook.com/RiverwalkGC/,https://www.instagram.com/riverwalkgc/?hl=en,,32.7647675,-117.1748871,1150 Fashion Valley Rd,San Diego,California,US,True,True,True,True,True,False
379,Rose's Tasting Room,Rose's Tasting Room,,https://www.facebook.com/RosesTastingRoom/,https://www.instagram.com/roses_tasting_room/,,32.7549229,-117.1976235,2754 Calhoun St. Ste G,San Diego,California,US,True,False,False,False,False,False
380,SD TapRoom,SD Tap Room,https://twitter.com/TapRoom,https://www.facebook.com/SDTapRoom?fref=ts,https://www.instagram.com/sdtaproom/,,32.7983069,-117.2467138,1269 Garnet Ave,San Diego,California,US,True,True,True,False,False,False
381,Tap That Tap Room,Tap That Tap Room,https://twitter.com/TapThatSD,https://www.facebook.com/tapthatkeg?fref=ts,,,33.2159543,-117.350182,"3207 Roymar Rd, Ste E",Oceanside,California,US,True,False,False,True,False,False
382,The Bier Garden Of Encinitas,The Bier Garden Of Encinitas,https://twitter.com/BierGardenEnci,https://www.facebook.com/thebiergarden?fref=ts,https://www.instagram.com/biergardenencinitas/,,33.0441038,-117.2933749,641 S Coast Hwy 101,Encinitas,California,US,False,False,False,False,False,False
383,The Joint,The Joint,https://twitter.com/TheJointOB,https://www.facebook.com/TheJointOB?fref=ts,,,32.7460576,-117.2493742,4902 Newport Ave,San Diego,California,US,False,True,True,False,False,False
384,The Lodge At Torrey Pines,The Lodge At Torrey Pines,https://twitter.com/LodgeTorreyPine,https://www.facebook.com/LodgeTorreyPines?fref=ts,https://www.instagram.com/lodgetorreypines/,,32.9041197,-117.2446315,11480 N Torrey Pines Rd,San Diego,California,US,False,True,True,False,False,False
385,Third Avenue Alehouse,Third Avenue Alehouse,https://twitter.com/thirdavevillage?lang=en,https://www.facebook.com/thirdavealehouse/,https://www.instagram.com/thirdavenuealehouse/?hl=en,,32.6406242,-117.0793393,319 Third Avenue ,Chula Vista,California,US,False,False,False,True,False,False
386,Tom Ham's Lighthouse,Tom Ham's Lighthouse,https://twitter.com/tomhams,https://www.facebook.com/TomHamsLighthouse,https://www.instagram.com/tomhamslighthouse/,,32.7241549,-117.2132062,2150 Harbor Island Dr.,San Diego,California,US,False,True,True,False,False,False
387,Urge American Gastropub,Urge American Gastropub,https://twitter.com/UrgeGastropub,https://www.facebook.com/UrgeGastropub?fref=ts,,,33.0171972,-117.0743975,16761 Bernardo Center Dr,San Diego,California,US,False,True,True,False,False,False
388,Northern Pine Brewing,Northern Pine Brewing,https://twitter.com/pinebeers,https://www.facebook.com/npbrewing/,https://www.instagram.com/northernpinebrewing/,169850,33.1998358,-117.3769334,326 N Horne St,Oceanside,California,US,True,True,True,False,True,False
389,TapRoom,TapRoom,https://twitter.com/taproom,https://www.facebook.com/SDTapRoom/,https://www.instagram.com/sdtaproom/,,32.7982751,-117.2467052,1269 Garnet Avenue,San Diego,California,US,False,False,False,False,False,False
390,Owl Farm Unique Fermentations,Owl Farm Unique Fermentations,https://twitter.com/owlfarmbeer,https://www.facebook.com/owlfarmbeer,https://www.instagram.com/owlfarmbeer/,384349,33.148182,-117.2181424,"2545 Progress St, Suite D",Vista,California,US,True,True,True,True,True,False
391,Smoking Cannon Brewery,Smoking Cannon Brewery,,https://www.facebook.com/smokingcannonbrewery/,https://www.instagram.com/smokingcannonbrewery/,343138,33.0436042,-116.8649909,"780 Main Street, Suite I",Ramona,California,US,False,True,False,False,True,False
392,13 Point Brewing Company,13 Point Brewing Company,twitter.com/13pointbrew,https://www.facebook.com/13pointbrewing,https://www.instagram.com/13pointbrewingcompany/,418052,32.7427812,-117.0249047,8035 Broadway,Lemon Grove,California,US,True,True,False,False,False,False
393,Helia Brewing Co.,Helia Brewing Co,,https://www.facebook.com/heliabrewingco/,,409450,33.1362767,-117.232107,1250 Keystone Way,Vista,California,US,True,True,False,True,True,False
394,Attitude Brewing Company,Attitude Brewing Company,https://twitter.com/attitudebrewing,https://www.facebook.com/AttitudeBrewing/,https://www.instagram.com/attitudebrewing/,400605,32.700416,-117.145053,"1985 National Ave, Suite 1115",San Diego,California,US,True,True,True,False,True,False
395,Chula Vista Brewery,Chula Vista Brewery,,https://www.facebook.com/cvbrewery/,https://www.instagram.com/cvbrewery/?hl=en,337784,32.6415632,-117.0803328,294 Third Ave,San Diego,California,US,True,True,False,True,True,False
396,Ketch Brewing,Ketch Brewing,,https://www.facebook.com/ketchbrewing/,https://www.instagram.com/ketchbrewing,403312,32.81326120000001,-117.1552894,7889 Ostrow St,San Diego,California,US,False,True,True,False,True,False
